panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
scandinavia,finland,7,2,,Lesser Wrath (Russian occupation),1742–1743,1,,event,lesser_wrath,event
scandinavia,norway,8,0,Napoleonic / 19th c.,Norway ceded from Denmark to Sweden (Treaty of Kiel),1814,1,,event,norway_ceded_from_denmark_to_sweden,event
scandinavia,norway,8,1,Napoleonic / 19th c.,Norwegian constitution (Eidsvoll),17 May 1814,1,norwegian_constitution,linked,,unresolved_link
scandinavia,norway,8,2,Napoleonic / 19th c.,Sweden-Norway union,1814–1905,1,sweden_norway_union,linked,,unresolved_link
scandinavia,denmark,8,0,Napoleonic / 19th c.,Kingdom of Denmark (loses Norway 1814),,1,kingdom_of_denmark,linked,kingdom_of_denmark,existing_polity
scandinavia,denmark,8,1,Napoleonic / 19th c.,Schleswig Wars — loss of Schleswig-Holstein to Prussia,1848–1864,1,,event,schleswig_wars,event
scandinavia,denmark,8,2,Napoleonic / 19th c.,Constitutional monarchy,1849,1,constitutional_monarchy,linked,,unresolved_link
scandinavia,denmark,8,3,Napoleonic / 19th c.,Iceland remains Danish,,1,iceland_remains_danish,linked,,unresolved_link
scandinavia,sweden,8,0,Napoleonic / 19th c.,Kingdom of Sweden — Bernadotte dynasty,1818–,1,kingdom_of_sweden,linked,kingdom_of_sweden,existing_polity
scandinavia,sweden,8,1,Napoleonic / 19th c.,Loss of Finland to Russia,1809,1,loss_of_finland_to_russia,linked,,unresolved_link
scandinavia,sweden,8,2,Napoleonic / 19th c.,Sweden-Norway union (Swedish-led),1814–1905,1,sweden_norway_union,linked,,unresolved_link
scandinavia,finland,8,0,Napoleonic / 19th c.,Grand Duchy of Finland (Russian Empire — autonomous),1809–1917,1,russian_empire,linked,russian_empire,existing_polity
scandinavia,finland,8,1,Napoleonic / 19th c.,Diet of Porvoo — Alexander I preserves Finnish laws,1809,1,diet_of_porvoo,linked,,unresolved_link
scandinavia,finland,8,2,Napoleonic / 19th c.,Helsinki becomes capital,1812,1,helsinki_becomes_capital,linked,,unresolved_link
scandinavia,finland,8,3,Napoleonic / 19th c.,Fennoman movement (Finnish language revival),19th c.,1,fennoman_movement,linked,,unresolved_link
scandinavia,finland,8,4,Napoleonic / 19th c.,Russification policies (Bobrikov era),1899–1905,1,,event,russification_policies,event
scandinavia,norway,9,0,Modern,Sweden-Norway union dissolved,1905,1,sweden_norway_union_dissolved,linked,,unresolved_link
scandinavia,norway,9,1,Modern,Kingdom of Norway (independent — Haakon VII),1905–,1,kingdom_of_norway,linked,kingdom_of_norway,existing_polity
scandinavia,norway,9,2,Modern,Neutral in World War I,,1,,event,neutral_in_world_war_i,event
scandinavia,denmark,9,0,Modern,Kingdom of Denmark,,1,kingdom_of_denmark,linked,kingdom_of_denmark,existing_polity
scandinavia,denmark,9,1,Modern,Neutral in World War I,,1,,event,neutral_in_world_war_i,event
scandinavia,denmark,9,2,Modern,Iceland: sovereignty under Danish Crown,1918,1,,unclassified,iceland_sovereignty_under_danish_crown,unclassified
scandinavia,sweden,9,0,Modern,Kingdom of Sweden,,1,kingdom_of_sweden,linked,kingdom_of_sweden,existing_polity
scandinavia,sweden,9,1,Modern,Neutral in World War I,,1,,event,neutral_in_world_war_i,event
scandinavia,sweden,9,2,Modern,Universal suffrage · welfare state begins,1919–,1,,polity,universal_suffrage_welfare_state_begins,polity
scandinavia,finland,9,0,Modern,Finnish independence declared,6 December 1917,1,,event,finnish_independence_declared,event
scandinavia,finland,9,1,Modern,Finnish Civil War,Jan–May 1918; Whites vs Reds,1,,event,finnish_civil_war,event
scandinavia,finland,9,2,Modern,Kingdom of Finland (briefly — German prince elected),1918,1,,polity,kingdom_of_finland_briefly,polity
scandinavia,finland,9,3,Modern,Finnish Socialist Workers' Republic (Red — defeated),1918,1,finnish_socialist_workers_republic,linked,,unresolved_link
scandinavia,finland,9,4,Modern,Republic of Finland,1919–,1,republic_of_finland,linked,,unresolved_link
scandinavia,norway,10,0,,Nazi German occupation — Reichskommissariat Norwegen,1940–1945,1,,polity,nazi_german_occupation,polity
scandinavia,norway,10,1,,Norwegian government-in-exile (London),1940–1945,1,,event,norwegian_government_in_exile,event
scandinavia,denmark,10,0,,Nazi German occupation — Protectorate of Denmark,1940–1945,1,,polity,nazi_german_occupation,polity
scandinavia,denmark,10,1,,Iceland: Allied (British/US) occupation,1940–1944,1,,event,iceland_allied_occupation,event
scandinavia,denmark,10,2,,Republic of Iceland,1944–,1,republic_of_iceland,linked,,unresolved_link
scandinavia,sweden,10,0,,Sweden — neutral in World War II,1939–1945,1,kingdom_of_sweden,linked,kingdom_of_sweden,existing_polity
scandinavia,finland,10,0,,Winter War (Soviet invasion),1939–1940,1,,event,winter_war,event
scandinavia,finland,10,1,,Continuation War (allied with Germany vs USSR),1941–1944,1,,polity,continuation_war,polity
scandinavia,finland,10,2,,Lapland War (expels German forces),1944–1945,1,,event,lapland_war,event
scandinavia,finland,10,3,,Cedes Karelia · Petsamo to Soviet Union,1944–1947,1,soviet_union,linked,soviet_union,existing_polity
scandinavia,norway,11,0,Contemporary,Kingdom of Norway,1945–,1,kingdom_of_norway,linked,kingdom_of_norway,existing_polity
scandinavia,norway,11,1,Contemporary,NATO founding member,1949,1,,event,nato_founding_member,event
scandinavia,norway,11,2,Contemporary,North Sea oil — petroleum wealth,1969–,1,north_sea_oil,linked,,unresolved_link
scandinavia,norway,11,3,Contemporary,Rejected EU membership (1972 · 1994),,1,,unclassified,rejected_eu_membership,unclassified
scandinavia,denmark,11,0,Contemporary,Kingdom of Denmark,1945–,1,kingdom_of_denmark,linked,kingdom_of_denmark,existing_polity
scandinavia,denmark,11,1,Contemporary,NATO founding member (1949) · EU member (1973),,1,,event,nato_founding_member_eu_member,event
scandinavia,denmark,11,2,Contemporary,Greenland home rule (1979) · Faroe self-governance,,1,greenland_home_rule,linked,,unresolved_link
scandinavia,denmark,11,3,Contemporary,Iceland: NATO (1949) · EEA,,1,iceland_nato,linked,,unresolved_link
scandinavia,sweden,11,0,Contemporary,Kingdom of Sweden — Bernadotte dynasty,1945–,1,kingdom_of_sweden,linked,kingdom_of_sweden,existing_polity
scandinavia,sweden,11,1,Contemporary,Armed neutrality → Swedish welfare model,,1,,event,armed_neutrality_swedish_welfare_model,event
scandinavia,sweden,11,2,Contemporary,EU member (1995) · NATO member (2024),,1,,event,eu_member_nato_member,event
scandinavia,finland,11,0,Contemporary,Republic of Finland,1945–,1,republic_of_finland,linked,,unresolved_link
scandinavia,finland,11,1,Contemporary,Finlandization (Cold War neutrality — Soviet pressure),,1,,event,finlandization_cold_war_neutrality,event
scandinavia,finland,11,2,Contemporary,Nordic welfare state model,,1,nordic_welfare_state_model,linked,,unresolved_link
scandinavia,finland,11,3,Contemporary,EU member (1995) · NATO member (2023),,1,,event,eu_member_nato_member,event
serbia,kosovo,0,0,Ancient,Illyrians (Dardani),indigenous western Balkans,1,illyrians,linked,illyrians,existing_polity
serbia,nis,0,0,Ancient,Illyrians · Celts (Scordisci),mixed Illyro-Celtic,1,illyrians_celts,linked,,unresolved_link
serbia,raska,0,0,Ancient,Illyrians (Autariatae),inner Balkans,1,illyrians,linked,illyrians,existing_polity
serbia,belgrade,0,0,Ancient,Celts (Scordisci),lower Danube,1,celts,linked,celts,existing_polity
serbia,vojv,0,0,Ancient,Celts (Scordisci) · Dacians,,1,celts_dacians,linked,,unresolved_link
serbia,kosovo,1,0,,Roman Empire — Moesia Superior · Dardania provinces,,3,roman_empire,linked,roman_empire,existing_polity
serbia,belgrade,1,0,,Roman Empire — Singidunum (Belgrade),,1,roman_empire,linked,roman_empire,existing_polity
serbia,vojv,1,0,,Roman Empire — Pannonia province,,1,roman_empire,linked,roman_empire,existing_polity
serbia,vojv,1,1,,Iazyges (Sarmatian),"Tisza plain, 1st–4th c.",1,iazyges,linked,,unresolved_link
serbia,kosovo,2,0,,Eastern Roman (Byzantine),,3,eastern_roman,linked,,unresolved_link
serbia,kosovo,2,1,,Hunnic raids,4th–5th c.,3,hunnic_raids,linked,,unresolved_link
serbia,kosovo,2,2,,South Slavic migration,6th–7th c.,3,south_slavic_migration,linked,,unresolved_link
serbia,belgrade,2,0,,Eastern Roman,,1,eastern_roman,linked,,unresolved_link
serbia,belgrade,2,1,,Hunnic raids,,1,hunnic_raids,linked,,unresolved_link
serbia,vojv,2,0,,Gepid Kingdom,454–567 CE,1,gepid_kingdom,linked,gepid_kingdom,existing_polity
serbia,vojv,2,1,,Avar Khaganate,567–796 CE,1,avar_khaganate,linked,avar_khaganate,existing_polity
serbia,vojv,2,2,,South Slavs settling,,1,south_slavs_settling,linked,,unresolved_link
serbia,kosovo,3,0,Medieval,Serbian Principality — Vlastimirović dynasty,c.780–960,3,serbian_principality,linked,,unresolved_link
serbia,kosovo,3,1,Medieval,vs First Bulgarian Empire · Frankish pressure,,3,first_bulgarian_empire,linked,first_bulgarian_empire,existing_polity
serbia,belgrade,3,0,Medieval,Bulgarian suzerainty (Simeon I),c.924–971,1,,unclassified,bulgarian_suzerainty,unclassified
serbia,vojv,3,0,Medieval,Magyar (Hungarian) raids · settlement,896–,1,magyar_raids,linked,,unresolved_link
serbia,vojv,3,1,Medieval,Kingdom of Hungary forming,c.1000,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,4,0,,Byzantine Empire,,1,byzantine_empire,linked,byzantine_empire,existing_polity
serbia,kosovo,4,1,,Serbian Grand Principality — Vukanović dynasty,c.1040–1101,1,serbian_grand_principality,linked,,unresolved_link
serbia,nis,4,0,,Byzantine Empire,,1,byzantine_empire,linked,byzantine_empire,existing_polity
serbia,raska,4,0,,Serbian Grand Principality — Vukanović / Duklja,,1,serbian_grand_principality,linked,,unresolved_link
serbia,belgrade,4,0,,Byzantine Empire,,1,byzantine_empire,linked,byzantine_empire,existing_polity
serbia,vojv,4,0,,Kingdom of Hungary,,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,5,0,,Byzantine Empire (contested),,1,byzantine_empire,linked,byzantine_empire,existing_polity
serbia,nis,5,0,,Byzantine Empire,,1,byzantine_empire,linked,byzantine_empire,existing_polity
serbia,raska,5,0,,Serbian Grand Principality — Nemanjić dynasty,c.1166–1346,1,serbian_grand_principality,linked,,unresolved_link
serbia,raska,5,1,,Stefan Nemanja · Principality of Bosnia (west),,1,stefan_nemanja,linked,,unresolved_link
serbia,belgrade,5,0,,Byzantine Empire,,1,byzantine_empire,linked,byzantine_empire,existing_polity
serbia,vojv,5,0,,Kingdom of Hungary,,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,6,0,,Serbian Empire — Stefan Dušan,1346–1371,3,serbian_empire,linked,serbian_empire,existing_polity
serbia,kosovo,6,1,,Nemanjić dynasty · Kosovo — cultural heartland,,3,nemanjic_dynasty,linked,,unresolved_link
serbia,belgrade,6,0,,Serbian Empire,,1,serbian_empire,linked,serbian_empire,existing_polity
serbia,vojv,6,0,,Kingdom of Hungary,,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,7,0,,First Battle of Kosovo — Moravian Serbia / Ottoman,1389,1,,event,first_battle_of_kosovo,event
serbia,kosovo,7,1,,Serbian Despotate — Lazarević dynasty,1402–1427,1,serbian_despotate,linked,serbian_despotate,existing_polity
serbia,nis,7,0,,Serbian Principality — Lazarević dynasty,,1,serbian_principality,linked,,unresolved_link
serbia,raska,7,0,,Serbian Principality — Lazarević dynasty,,1,serbian_principality,linked,,unresolved_link
serbia,belgrade,7,0,,Serbian Despotate — Belgrade capital,1402–1427,1,serbian_despotate,linked,serbian_despotate,existing_polity
serbia,vojv,7,0,,Kingdom of Hungary,,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,8,0,,Second Battle of Kosovo — Ottoman victory,1448,1,,event,second_battle_of_kosovo,event
serbia,kosovo,8,1,,Ottoman conquest of Kosovo,1455,1,,event,ottoman_conquest_of_kosovo,event
serbia,nis,8,0,,Serbian Despotate — Branković dynasty,1427–1459,2,serbian_despotate,linked,serbian_despotate,existing_polity
serbia,nis,8,1,,Ottoman conquest,Smederevo 1459,2,,event,ottoman_conquest,event
serbia,belgrade,8,0,,Serbian Despotate — Belgrade,1427–1521,1,serbian_despotate,linked,serbian_despotate,existing_polity
serbia,belgrade,8,1,,Kingdom of Hungary — Belgrade,1521,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,vojv,8,0,,Kingdom of Hungary,,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,9,0,,Ottoman Empire — conquest complete,,4,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,vojv,9,0,,Kingdom of Hungary,,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,10,0,Ottoman,Ottoman Empire — Rumelia · Kosovo vilayet,,3,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,belgrade,10,0,Ottoman,Ottoman Empire (Belgrade — key fortress),,1,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,vojv,10,0,Ottoman,Kingdom of Hungary → Habsburg Empire,,1,kingdom_of_hungary,linked,kingdom_of_hungary,existing_polity
serbia,kosovo,11,0,,Ottoman Empire,,3,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,belgrade,11,0,,Great Turkish War — Holy League (Habsburg),1683–1699,1,,regime,great_turkish_war__holy_league,regime
serbia,belgrade,11,1,,Habsburg Empire — Belgrade captured,1688,1,habsburg_monarchy,linked,habsburg_monarchy,existing_polity
serbia,vojv,11,0,,Habsburg Empire (Treaty of Karlowitz 1699),,1,habsburg_monarchy,linked,habsburg_monarchy,existing_polity
serbia,kosovo,12,0,,Ottoman Empire,,2,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,raska,12,0,,Ottoman Empire,,1,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,raska,12,1,,"Habsburg–Ottoman wars, Belgrade alternating",,1,,regime,habsburg_ottoman_wars_belgrade_alternating,regime
serbia,belgrade,12,0,,Habsburg–Ottoman wars,Belgrade: Ottoman/Habsburg cycles,1,,regime,habsburg_ottoman_wars,regime
serbia,belgrade,12,1,,Habsburg Empire — Belgrade,1718–1739 · 1789–91,1,habsburg_monarchy,linked,habsburg_monarchy,existing_polity
serbia,vojv,12,0,,Habsburg Empire — Vojvodina,,1,habsburg_monarchy,linked,habsburg_monarchy,existing_polity
serbia,kosovo,13,0,,Ottoman Empire,,3,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,belgrade,13,0,,First Serbian Uprising — Karađorđe,1804–1813,1,,event,first_serbian_uprising,event
serbia,belgrade,13,1,,Second Serbian Uprising,1815,1,,event,second_serbian_uprising,event
serbia,belgrade,13,2,,Principality of Serbia — Obrenović,1815–,1,principality_of_serbia,linked,,unresolved_link
serbia,vojv,13,0,,Habsburg Empire,,1,habsburg_monarchy,linked,habsburg_monarchy,existing_polity
serbia,vojv,13,1,,Serbian Vojvodina (Serbian autonomy movement),1848–1849,1,serbian_vojvodina,linked,,unresolved_link
serbia,kosovo,14,0,Independence,Ottoman Empire,,3,ottoman_empire,linked,ottoman_empire,existing_polity
serbia,belgrade,14,0,Independence,Principality of Serbia,1815–1882,1,principality_of_serbia,linked,,unresolved_link
serbia,belgrade,14,1,Independence,Kingdom of Serbia,1882–1918,1,kingdom_of_serbia,linked,,unresolved_link
serbia,vojv,14,0,Independence,Habsburg Empire → Austria-Hungary,,1,habsburg_monarchy,linked,habsburg_monarchy,existing_polity
serbia,kosovo,15,0,,Serbia — after First Balkan War,1912,4,,event,serbia,event
serbia,vojv,15,0,,Austria-Hungary — Vojvodina,,1,austria_hungary,linked,austria_hungary,existing_polity
serbia,kosovo,16,0,20th–21st c.,"Kingdom of Serbs, Croats & Slovenes → Yugoslavia",1918–1941,4,,polity,kingdom_of_serbs_croats_slovenes_yugoslavia,polity
serbia,vojv,16,0,20th–21st c.,"Kingdom of Serbs, Croats & Slovenes → Yugoslavia",Vojvodina joins 1918,1,,polity,kingdom_of_serbs_croats_slovenes_yugoslavia,polity
serbia,kosovo,17,0,,Albanian client state (Italian)  — Kosovo,1941–1944,1,albanian_client_state,linked,,unresolved_link
serbia,nis,17,0,,Nazi Germany — Military Government in Serbia,,3,nazi_germany,linked,nazi_germany,existing_polity
serbia,nis,17,1,,Government of National Salvation (Nedić),1941–1944,3,government_of_national_salvation,linked,,unresolved_link
serbia,vojv,17,0,,Hungary — Vojvodina re-occupied,1941–1944,1,hungary,linked,hungary,existing_polity
serbia,kosovo,18,0,,Yugoslav Partisans → SFR Yugoslavia,1944–,1,,event,yugoslav_partisans_sfr_yugoslavia,event
serbia,kosovo,18,1,,Kosovo — Autonomous Province (Socialist SR Serbia),,1,kosovo,linked,,unresolved_link
serbia,nis,18,0,,SFR Yugoslavia — Socialist Republic of Serbia,,4,sfr_yugoslavia,linked,sfr_yugoslavia,existing_polity
serbia,kosovo,19,0,,Kosovo War · NATO intervention,1998–1999,1,,event,kosovo_war_nato_intervention,event
serbia,kosovo,19,1,,UN Kosovo Interim Administration (UNMIK),1999–2008,1,un_kosovo_interim_administration,linked,,unresolved_link
